".rownames","EmploymentStatus.fctr","EmploymentStatus.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart","EmploymentStatus.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart.prob","EmploymentStatus.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart.accurate"
"115684","Employed","Employed",0,TRUE
"80810","Retired","Retired",0.120448179271709,TRUE
"80833","Retired","Retired",0.0438119292791918,TRUE
"106837","Employed","Employed",0.000504032258064516,TRUE
"106844","Retired","Retired",0.253397282174261,TRUE
"106846","Employed","Employed",0,TRUE
"80811","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"80799","Employed","Employed",0,TRUE
"80861","Employed","Employed",0.000887836638058597,TRUE
"80863","Employed","Employed",0.000709471443774388,TRUE
"41835","Employed","Employed",0.000533760341606619,TRUE
"14857","Disabled","Disabled",0.455985915492958,TRUE
"13016","Employed","Employed",0,TRUE
"7559","Employed","Employed",0.0006426735218509,TRUE
"8718","Employed","Employed",0.000458295142071494,TRUE
"10603","Employed","Employed",0.0012799414883891,TRUE
"8719","Disabled","Retired",0.395604395604396,FALSE
"10074","Employed","Employed",0.000458295142071494,TRUE
"10957","Disabled","Retired",0.0438119292791918,FALSE
"6260","Employed","Employed",0.000458295142071494,TRUE
"8474","Employed","Employed",0.000887836638058597,TRUE
"6139","Employed","Employed",0.000887836638058597,TRUE
"11669","Disabled","Retired",0.253397282174261,FALSE
"56778","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"12806","Employed","Employed",0.000887836638058597,TRUE
"12096","Unemployed","Employed",0.0012799414883891,FALSE
"6937","Employed","Employed",0.0012799414883891,TRUE
"41893","Employed","Employed",0.0012799414883891,TRUE
"13033","Disabled","Disabled",0.455985915492958,TRUE
"13991","Employed","Employed",0,TRUE
"9544","Employed","Employed",0.0012799414883891,TRUE
"10753","Retired","Retired",0.0438119292791918,TRUE
"41908","Employed","Employed",0.00102459016393443,TRUE
"11898","Not.in.Labor.Force","Not.in.Labor.Force",0.393124065769806,TRUE
"12048","Employed","Employed",0.000709471443774388,TRUE
"6231","Employed","Employed",0.00311526479750779,TRUE
"14731","Employed","Employed",0.000887836638058597,TRUE
"106953","Retired","Retired",0.253397282174261,TRUE
"106961","Employed","Employed",0,TRUE
"6138","Disabled","Disabled",0.4,TRUE
"15432","Employed","Employed",0.000533760341606619,TRUE
"15433","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"28343","Employed","Employed",0.0006426735218509,TRUE
"1539","Retired","Retired",0.395604395604396,TRUE
"31689","Employed","Employed",0.000504032258064516,TRUE
"29048","Employed","Employed",0.000533760341606619,TRUE
"41976","Employed","Employed",0,TRUE
"30359","Retired","Retired",0.0438119292791918,TRUE
"28734","Employed","Employed",0.0006426735218509,TRUE
"31690","Employed","Employed",0.0006426735218509,TRUE
"107010","Employed","Employed",0.000709471443774388,TRUE
"28723","Employed","Employed",0.0012799414883891,TRUE
"28764","Employed","Employed",0,TRUE
"30026","Retired","Retired",0.0438119292791918,TRUE
"31685","Not.in.Labor.Force","Retired",0.0438119292791918,FALSE
"29034","Retired","Retired",0.120448179271709,TRUE
"31497","Employed","Employed",0.00260416666666667,TRUE
"28606","Employed","Employed",0.0012799414883891,TRUE
"30152","Employed","Employed",0.000887836638058597,TRUE
"30479","Employed","Employed",0,TRUE
"29546","Retired","Retired",0.0438119292791918,TRUE
"29992","Employed","Employed",0,TRUE
"30814","Employed","Employed",0.0012799414883891,TRUE
"28366","Employed","Employed",0.000887836638058597,TRUE
"31686","Employed","Employed",0,TRUE
"29740","Retired","Retired",0.0438119292791918,TRUE
"31159","Retired","Retired",0.0438119292791918,TRUE
"27997","Retired","Retired",0.0438119292791918,TRUE
"29393","Employed","Employed",0.000887836638058597,TRUE
"28114","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"28765","Employed","Employed",0.00260416666666667,TRUE
"29001","Retired","Retired",0.0438119292791918,TRUE
"1549","Employed","Employed",0.0012799414883891,TRUE
"29483","Employed","Employed",0.0012799414883891,TRUE
"42065","Employed","Employed",0.000887836638058597,TRUE
"27507","Employed","Employed",0.000504032258064516,TRUE
"28299","Employed","Employed",0.000533760341606619,TRUE
"29456","Employed","Employed",0.000887836638058597,TRUE
"28345","Employed","Employed",0.000887836638058597,TRUE
"30546","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"42121","Unemployed","Employed",0.00221729490022173,FALSE
"32875","Employed","Employed",0.000504032258064516,TRUE
"33882","Unemployed","Employed",0.000709471443774388,FALSE
"32532","Employed","Employed",0.000887836638058597,TRUE
"32914","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"32690","Employed","Employed",0,TRUE
"42145","Employed","Employed",0.00102459016393443,TRUE
"32573","Retired","Retired",0.0438119292791918,TRUE
"33129","Employed","Employed",0.0006426735218509,TRUE
"1558","Employed","Employed",0,TRUE
"34290","Employed","Employed",0,TRUE
"32920","Employed","Employed",0.000887836638058597,TRUE
"33296","Unemployed","Employed",0.000709471443774388,FALSE
"34064","Unemployed","Employed",0.000887836638058597,FALSE
"32566","Employed","Employed",0.0006426735218509,TRUE
"32514","Employed","Employed",0.000887836638058597,TRUE
"32956","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"32874","Employed","Employed",0.0012799414883891,TRUE
"32422","Employed","Employed",0.000887836638058597,TRUE
"107217","Retired","Retired",0.0438119292791918,TRUE
"32427","Employed","Employed",0.000504032258064516,TRUE
"42195","Unemployed","Employed",0.000458295142071494,FALSE
"32447","Employed","Employed",0.000887836638058597,TRUE
"42213","Employed","Employed",0.0012799414883891,TRUE
"32692","Retired","Disabled",0.455985915492958,FALSE
"33212","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"32596","Disabled","Retired",0.0438119292791918,FALSE
"42234","Employed","Employed",0,TRUE
"68812","Employed","Employed",0.000458295142071494,TRUE
"33353","Employed","Employed",0,TRUE
"32915","Employed","Employed",0.0006426735218509,TRUE
"107297","Employed","Employed",0,TRUE
"1073","Employed","Employed",0.000458295142071494,TRUE
"33070","Not.in.Labor.Force","Disabled",0.455985915492958,FALSE
"33071","Employed","Employed",0.000709471443774388,TRUE
"32624","Employed","Employed",0.000887836638058597,TRUE
"32627","Employed","Employed",0.000533760341606619,TRUE
"34268","Employed","Employed",0.000887836638058597,TRUE
"34145","Employed","Employed",0.000887836638058597,TRUE
"98540","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"99210","Employed","Employed",0.0012799414883891,TRUE
"100179","Retired","Retired",0.0438119292791918,TRUE
"100379","Retired","Retired",0.253397282174261,TRUE
"68898","Disabled","Not.in.Labor.Force",0.0725902419674733,FALSE
"98458","Retired","Retired",0.0438119292791918,TRUE
"99115","Disabled","Retired",0.0438119292791918,FALSE
"103442","Employed","Employed",0.000709471443774388,TRUE
"68917","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"100332","Employed","Employed",0.0006426735218509,TRUE
"99213","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"56251","Retired","Retired",0.0438119292791918,TRUE
"56910","Employed","Employed",0,TRUE
"98459","Retired","Retired",0.0438119292791918,TRUE
"98538","Employed","Employed",0.000458295142071494,TRUE
"99601","Employed","Employed",0.000887836638058597,TRUE
"98470","Employed","Employed",0.000504032258064516,TRUE
"107395","Employed","Employed",0.00102459016393443,TRUE
"1074","Retired","Retired",0.253397282174261,TRUE
"100249","Employed","Employed",0.000887836638058597,TRUE
"68945","Employed","Employed",0.00311526479750779,TRUE
"100289","Retired","Retired",0.0438119292791918,TRUE
"99826","Employed","Employed",0.000533760341606619,TRUE
"99323","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"98061","Employed","Employed",0.000887836638058597,TRUE
"98844","Employed","Employed",0.000504032258064516,TRUE
"99318","Employed","Employed",0.0012799414883891,TRUE
"99658","Retired","Retired",0.0438119292791918,TRUE
"1583","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"98302","Employed","Employed",0.000887836638058597,TRUE
"107434","Unemployed","Employed",0.000458295142071494,FALSE
"100100","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"98832","Unemployed","Employed",0.000887836638058597,FALSE
"99991","Retired","Retired",0.0438119292791918,TRUE
"98060","Disabled","Disabled",0.426751592356688,TRUE
"99691","Employed","Employed",0.0012799414883891,TRUE
"99024","Employed","Employed",0.0012799414883891,TRUE
"97994","Employed","Employed",0.000887836638058597,TRUE
"122019","Employed","Employed",0.000504032258064516,TRUE
"100310","Employed","Employed",0.000458295142071494,TRUE
"69017","Employed","Employed",0.000533760341606619,TRUE
"100280","Retired","Retired",0.253397282174261,TRUE
"98626","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"1589","Employed","Employed",0.0012799414883891,TRUE
"99833","Retired","Retired",0.0438119292791918,TRUE
"4247","Employed","Employed",0.000887836638058597,TRUE
"123899","Employed","Employed",0,TRUE
"1590","Unemployed","Employed",0.00311526479750779,FALSE
"123656","Unemployed","Employed",0.0012799414883891,FALSE
"123402","Retired","Retired",0.0438119292791918,TRUE
"107508","Not.in.Labor.Force","Disabled",0.445795339412361,FALSE
"107509","Disabled","Retired",0.395604395604396,FALSE
"124019","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"123247","Employed","Employed",0.000533760341606619,TRUE
"124035","Retired","Retired",0.253397282174261,TRUE
"123255","Employed","Employed",0.000887836638058597,TRUE
"123624","Employed","Employed",0.000533760341606619,TRUE
"69069","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"123745","Retired","Retired",0.0438119292791918,TRUE
"123295","Employed","Employed",0.0012799414883891,TRUE
"26334","Employed","Employed",0.0006426735218509,TRUE
"124565","Disabled","Not.in.Labor.Force",0.393124065769806,FALSE
"124024","Disabled","Retired",0.253397282174261,FALSE
"123924","Retired","Retired",0.0438119292791918,TRUE
"123582","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"123764","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"107549","Employed","Employed",0,TRUE
"107550","Employed","Employed",0.000887836638058597,TRUE
"123294","Not.in.Labor.Force","Not.in.Labor.Force",0.393124065769806,TRUE
"69100","Retired","Retired",0.120448179271709,TRUE
"69106","Disabled","Retired",0.253397282174261,FALSE
"25926","Retired","Retired",0.0438119292791918,TRUE
"95682","Not.in.Labor.Force","Employed",0.000458295142071494,FALSE
"123292","Employed","Employed",0.0006426735218509,TRUE
"107585","Employed","Employed",0.000887836638058597,TRUE
"69130","Employed","Employed",0.0012799414883891,TRUE
"124636","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"123568","Employed","Employed",0,TRUE
"123894","Retired","Retired",0.0438119292791918,TRUE
"69152","Disabled","Retired",0.253397282174261,FALSE
"124607","Employed","Employed",0.0012799414883891,TRUE
"124283","Employed","Employed",0.000533760341606619,TRUE
"123959","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"123398","Retired","Retired",0.0438119292791918,TRUE
"123409","Employed","Employed",0.000887836638058597,TRUE
"124617","Employed","Employed",0.0006426735218509,TRUE
"124037","Employed","Employed",0.000533760341606619,TRUE
"107642","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"123682","Retired","Retired",0.0438119292791918,TRUE
"123320","Employed","Employed",0.0006426735218509,TRUE
"124472","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"1606","Employed","Employed",0,TRUE
"69206","Retired","Retired",0.0438119292791918,TRUE
"69209","Employed","Employed",0.000533760341606619,TRUE
"124126","Employed","Employed",0.0006426735218509,TRUE
"107670","Employed","Employed",0.000887836638058597,TRUE
"120959","Employed","Employed",0.000887836638058597,TRUE
"124328","Employed","Employed",0,TRUE
"124556","Retired","Retired",0.120448179271709,TRUE
"123349","Employed","Employed",0.0006426735218509,TRUE
"69227","Retired","Retired",0.0438119292791918,TRUE
"123625","Employed","Employed",0.000533760341606619,TRUE
"123834","Retired","Retired",0.0438119292791918,TRUE
"26634","Employed","Employed",0.000504032258064516,TRUE
"1077","Retired","Retired",0.0438119292791918,TRUE
"124545","Retired","Retired",0.0438119292791918,TRUE
"124066","Not.in.Labor.Force","Disabled",0.445795339412361,FALSE
"123411","Employed","Employed",0.0006426735218509,TRUE
"123740","Retired","Retired",0.0438119292791918,TRUE
"124514","Disabled","Not.in.Labor.Force",0.204231311706629,FALSE
"123538","Employed","Employed",0.000887836638058597,TRUE
"123831","Employed","Employed",0.000458295142071494,TRUE
"121298","Retired","Retired",0.120448179271709,TRUE
"72220","Employed","Employed",0.000458295142071494,TRUE
"123579","Employed","Employed",0.000709471443774388,TRUE
"124552","Employed","Employed",0,TRUE
"1615","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"5158","Employed","Employed",0.0006426735218509,TRUE
"69297","Employed","Employed",0.00497512437810945,TRUE
"123581","Retired","Not.in.Labor.Force",0.0725902419674733,FALSE
"123790","Employed","Employed",0.000504032258064516,TRUE
"123937","Employed","Employed",0.0012799414883891,TRUE
"69312","Employed","Employed",0.0012799414883891,TRUE
"123998","Retired","Retired",0.0438119292791918,TRUE
"124021","Employed","Employed",0,TRUE
"123483","Employed","Employed",0.0006426735218509,TRUE
"69327","Retired","Retired",0.0438119292791918,TRUE
"124365","Retired","Retired",0.0438119292791918,TRUE
"123787","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"124108","Unemployed","Employed",0.000887836638058597,FALSE
"124529","Employed","Employed",0.000504032258064516,TRUE
"45720","Disabled","Not.in.Labor.Force",0.204231311706629,FALSE
"123720","Employed","Employed",0.000887836638058597,TRUE
"124723","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"123741","Retired","Retired",0.0438119292791918,TRUE
"55014","Employed","Employed",0.000887836638058597,TRUE
"124237","Retired","Retired",0.0438119292791918,TRUE
"16248","Retired","Retired",0.253397282174261,TRUE
"124540","Employed","Employed",0.000533760341606619,TRUE
"1625","Not.in.Labor.Force","Employed",0.000887836638058597,FALSE
"123782","Employed","Employed",0,TRUE
"16267","Employed","Employed",0.00311526479750779,TRUE
"123872","Employed","Employed",0.000458295142071494,TRUE
"16283","Employed","Employed",0.000709471443774388,TRUE
"124244","Unemployed","Not.in.Labor.Force",0.0153335037055967,FALSE
"16291","Employed","Employed",0.000887836638058597,TRUE
"16293","Employed","Employed",0.000533760341606619,TRUE
"124044","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"16303","Retired","Retired",0.0438119292791918,TRUE
"16307","Employed","Employed",0.000458295142071494,TRUE
"125622","Retired","Retired",0.253397282174261,TRUE
"124461","Retired","Retired",0.0438119292791918,TRUE
"123403","Retired","Retired",0.0438119292791918,TRUE
"123962","Employed","Employed",0.0012799414883891,TRUE
"4291","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"124411","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"124260","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"16352","Not.in.Labor.Force","Retired",0.253397282174261,FALSE
"125674","Retired","Retired",0.0438119292791918,TRUE
"124768","Retired","Retired",0.0438119292791918,TRUE
"1638","Employed","Employed",0,TRUE
"2524","Employed","Employed",0,TRUE
"16385","Disabled","Retired",0.253397282174261,FALSE
"26570","Unemployed","Employed",0.00102459016393443,FALSE
"124282","Retired","Retired",0.0438119292791918,TRUE
"123522","Employed","Employed",0.0006426735218509,TRUE
"124470","Employed","Employed",0,TRUE
"123266","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"124214","Employed","Employed",0.000458295142071494,TRUE
"124438","Employed","Employed",0.000533760341606619,TRUE
"124530","Employed","Employed",0.000887836638058597,TRUE
"16412","Employed","Employed",0.000709471443774388,TRUE
"123870","Employed","Employed",0.000887836638058597,TRUE
"123284","Unemployed","Employed",0.0006426735218509,FALSE
"124080","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"16420","Employed","Employed",0,TRUE
"123510","Employed","Employed",0.000504032258064516,TRUE
"123514","Employed","Employed",0,TRUE
"124229","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"124064","Retired","Retired",0.0438119292791918,TRUE
"124175","Employed","Employed",0.00260416666666667,TRUE
"124503","Retired","Retired",0.120448179271709,TRUE
"124182","Employed","Employed",0.000887836638058597,TRUE
"16457","Disabled","Not.in.Labor.Force",0.204231311706629,FALSE
"103169","Employed","Employed",0,TRUE
"69617","Employed","Employed",0.000533760341606619,TRUE
"124701","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"124334","Employed","Employed",0.000533760341606619,TRUE
"69634","Employed","Employed",0.0006426735218509,TRUE
"69638","Disabled","Disabled",0.445795339412361,TRUE
"123947","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"69640","Employed","Employed",0.000709471443774388,TRUE
"4307","Employed","Employed",0,TRUE
"123368","Retired","Retired",0.120448179271709,TRUE
"123222","Employed","Employed",0.0012799414883891,TRUE
"69655","Disabled","Not.in.Labor.Force",0.393124065769806,FALSE
"4310","Retired","Retired",0.0438119292791918,TRUE
"69682","Disabled","Retired",0.0438119292791918,FALSE
"123850","Employed","Employed",0.0006426735218509,TRUE
"69692","Employed","Employed",0,TRUE
"123709","Employed","Employed",0.0006426735218509,TRUE
"123726","Employed","Employed",0.000458295142071494,TRUE
"69715","Retired","Retired",0.0438119292791918,TRUE
"124090","Employed","Employed",0.000887836638058597,TRUE
"56825","Employed","Employed",0,TRUE
"69730","Employed","Employed",0.000887836638058597,TRUE
"124761","Retired","Retired",0.253397282174261,TRUE
"123716","Disabled","Retired",0.0438119292791918,FALSE
"69741","Employed","Employed",0,TRUE
"69745","Retired","Retired",0.0438119292791918,TRUE
"69750","Employed","Employed",0.000709471443774388,TRUE
"124420","Employed","Employed",0.00277008310249307,TRUE
"123629","Retired","Retired",0.0438119292791918,TRUE
"123333","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"123952","Unemployed","Employed",0.0006426735218509,FALSE
"124246","Retired","Not.in.Labor.Force",0.204231311706629,FALSE
"46576","Employed","Employed",0,TRUE
"52053","Employed","Employed",0,TRUE
"4320","Unemployed","Not.in.Labor.Force",0.0725902419674733,FALSE
"123647","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"69781","Disabled","Not.in.Labor.Force",0.393124065769806,FALSE
"69789","Disabled","Not.in.Labor.Force",0.204231311706629,FALSE
"1665","Retired","Not.in.Labor.Force",0.204231311706629,FALSE
"123848","Employed","Employed",0.000458295142071494,TRUE
"52084","Not.in.Labor.Force","Not.in.Labor.Force",0.393124065769806,TRUE
"123758","Disabled","Retired",0.0438119292791918,FALSE
"124301","Employed","Employed",0,TRUE
"69828","Employed","Employed",0.0050251256281407,TRUE
"124166","Employed","Employed",0.0006426735218509,TRUE
"46737","Disabled","Not.in.Labor.Force",0.393124065769806,FALSE
"124433","Employed","Employed",0.000887836638058597,TRUE
"124253","Retired","Retired",0.0438119292791918,TRUE
"124764","Retired","Retired",0.0438119292791918,TRUE
"124072","Retired","Retired",0.120448179271709,TRUE
"124463","Employed","Employed",0.00497512437810945,TRUE
"1672","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"75775","Retired","Retired",0.0438119292791918,TRUE
"75776","Retired","Retired",0.0438119292791918,TRUE
"75781","Not.in.Labor.Force","Employed",0,FALSE
"69886","Employed","Employed",0.0012799414883891,TRUE
"69898","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"123802","Employed","Employed",0,TRUE
"1676","Employed","Employed",0.000887836638058597,TRUE
"123951","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"69910","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"129359","Employed","Employed",0.000887836638058597,TRUE
"129642","Retired","Retired",0.0438119292791918,TRUE
"123418","Retired","Retired",0.0438119292791918,TRUE
"46307","Employed","Employed",0.000887836638058597,TRUE
"128945","Employed","Employed",0.00311526479750779,TRUE
"129245","Retired","Retired",0.0438119292791918,TRUE
"128844","Employed","Employed",0.000887836638058597,TRUE
"69938","Employed","Employed",0,TRUE
"124123","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"124241","Employed","Employed",0.000458295142071494,TRUE
"128867","Employed","Employed",0,TRUE
"128788","Employed","Employed",0.000887836638058597,TRUE
"124233","Unemployed","Employed",0.0012799414883891,FALSE
"124570","Unemployed","Employed",0.000887836638058597,FALSE
"124339","Not.in.Labor.Force","Not.in.Labor.Force",0.393124065769806,TRUE
"123332","Employed","Employed",0,TRUE
"123437","Retired","Retired",0.0438119292791918,TRUE
"69980","Retired","Retired",0.0438119292791918,TRUE
"124167","Employed","Employed",0.000458295142071494,TRUE
"124435","Retired","Retired",0.0438119292791918,TRUE
"123376","Employed","Employed",0,TRUE
"123968","Employed","Employed",0.000887836638058597,TRUE
"123690","Unemployed","Employed",0.000887836638058597,FALSE
"123808","Employed","Employed",0,TRUE
"123471","Disabled","Retired",0.253397282174261,FALSE
"124779","Retired","Retired",0.0438119292791918,TRUE
"124132","Employed","Employed",0,TRUE
"124135","Employed","Employed",0,TRUE
"47668","Employed","Employed",0.000458295142071494,TRUE
"124043","Employed","Employed",0.0012799414883891,TRUE
"126200","Disabled","Not.in.Labor.Force",0.204231311706629,FALSE
"123752","Employed","Employed",0.000458295142071494,TRUE
"70034","Employed","Employed",0.0012799414883891,TRUE
"70038","Employed","Employed",0.000709471443774388,TRUE
"124343","Employed","Employed",0,TRUE
"124782","Not.in.Labor.Force","Retired",0.253397282174261,FALSE
"123776","Employed","Employed",0.000887836638058597,TRUE
"123814","Employed","Employed",0.000887836638058597,TRUE
"123640","Retired","Disabled",0.455985915492958,FALSE
"1692","Employed","Employed",0.000504032258064516,TRUE
"123683","Employed","Employed",0.000887836638058597,TRUE
"124666","Employed","Employed",0.000458295142071494,TRUE
"124783","Not.in.Labor.Force","Retired",0.253397282174261,FALSE
"75989","Employed","Employed",0.000887836638058597,TRUE
"124341","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"70085","Retired","Retired",0.0438119292791918,TRUE
"124774","Employed","Employed",0.00102459016393443,TRUE
"31713","Retired","Retired",0.0438119292791918,TRUE
"124772","Employed","Employed",0.000709471443774388,TRUE
"124704","Retired","Retired",0.253397282174261,TRUE
"124346","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"124007","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"123385","Employed","Employed",0.0006426735218509,TRUE
"124078","Employed","Employed",0.00102459016393443,TRUE
"124776","Disabled","Disabled",0.445795339412361,TRUE
"76027","Employed","Employed",0,TRUE
"47575","Employed","Employed",0.0006426735218509,TRUE
"123750","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"123825","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"123274","Employed","Employed",0.000458295142071494,TRUE
"124266","Employed","Employed",0.000709471443774388,TRUE
"31763","Retired","Retired",0.0438119292791918,TRUE
"123930","Retired","Retired",0.0438119292791918,TRUE
"31773","Disabled","Not.in.Labor.Force",0.204231311706629,FALSE
"124699","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"70169","Retired","Retired",0.253397282174261,TRUE
"51420","Employed","Employed",0.000504032258064516,TRUE
"51926","Retired","Disabled",0.445795339412361,FALSE
"51124","Disabled","Not.in.Labor.Force",0.204231311706629,FALSE
"51201","Retired","Retired",0.0438119292791918,TRUE
"51340","Retired","Retired",0.0438119292791918,TRUE
"51679","Employed","Employed",0,TRUE
"51678","Employed","Employed",0,TRUE
"70209","Employed","Employed",0.0012799414883891,TRUE
"51102","Retired","Retired",0.0438119292791918,TRUE
"51294","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"51535","Disabled","Retired",0.0438119292791918,FALSE
"48053","Disabled","Retired",0.0438119292791918,FALSE
"70236","Retired","Retired",0.0438119292791918,TRUE
"70239","Employed","Employed",0.000887836638058597,TRUE
"51819","Retired","Retired",0.0438119292791918,TRUE
"4367","Employed","Employed",0.000504032258064516,TRUE
"31863","Employed","Employed",0.000887836638058597,TRUE
"51293","Employed","Employed",0.000887836638058597,TRUE
"51223","Employed","Employed",0,TRUE
"51416","Employed","Employed",0.000504032258064516,TRUE
"51149","Employed","Employed",0,TRUE
"51302","Employed","Employed",0.000887836638058597,TRUE
"108718","Employed","Employed",0.000887836638058597,TRUE
"31883","Employed","Employed",0.0006426735218509,TRUE
"108738","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"51224","Employed","Employed",0.0012799414883891,TRUE
"108752","Employed","Employed",0.000458295142071494,TRUE
"108753","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"106922","Retired","Disabled",0.455985915492958,FALSE
"106948","Employed","Employed",0.000458295142071494,TRUE
"106940","Employed","Employed",0.000887836638058597,TRUE
"107572","Employed","Employed",0.000887836638058597,TRUE
"107587","Employed","Employed",0.000887836638058597,TRUE
"107254","Employed","Employed",0.000887836638058597,TRUE
"107354","Employed","Employed",0,TRUE
"108784","Employed","Employed",0.000887836638058597,TRUE
"47387","Retired","Retired",0.0438119292791918,TRUE
"107175","Employed","Employed",0.00277008310249307,TRUE
"107483","Employed","Employed",0.0012799414883891,TRUE
"48043","Employed","Employed",0.0012799414883891,TRUE
"107352","Employed","Employed",0,TRUE
"107009","Employed","Employed",0.00102459016393443,TRUE
"107591","Disabled","Employed",0.000458295142071494,FALSE
"107329","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"106834","Employed","Employed",0,TRUE
"107484","Employed","Employed",0.000887836638058597,TRUE
"107130","Employed","Employed",0.000458295142071494,TRUE
"108822","Retired","Retired",0.0438119292791918,TRUE
"107278","Employed","Employed",0.000887836638058597,TRUE
"108825","Employed","Employed",0,TRUE
"106797","Employed","Employed",0.000887836638058597,TRUE
"106938","Employed","Employed",0.000887836638058597,TRUE
"87830","Employed","Employed",0,TRUE
"107022","Employed","Employed",0.000458295142071494,TRUE
"106817","Employed","Employed",0,TRUE
"106851","Employed","Employed",0.0006426735218509,TRUE
"106944","Employed","Employed",0.000887836638058597,TRUE
"107480","Unemployed","Employed",0.000533760341606619,FALSE
"107363","Employed","Employed",0,TRUE
"126566","Employed","Employed",0.0012799414883891,TRUE
"87555","Retired","Retired",0.0438119292791918,TRUE
"107378","Employed","Employed",0,TRUE
"107151","Employed","Employed",0.00311526479750779,TRUE
"107017","Unemployed","Employed",0.0012799414883891,FALSE
"107667","Employed","Employed",0.00102459016393443,TRUE
"107267","Employed","Employed",0,TRUE
"108869","Retired","Retired",0.0438119292791918,TRUE
"106833","Retired","Disabled",0.455985915492958,FALSE
"108880","Retired","Retired",0.0438119292791918,TRUE
"108890","Employed","Employed",0,TRUE
"107310","Employed","Employed",0.000887836638058597,TRUE
"106945","Employed","Employed",0.000458295142071494,TRUE
"107166","Employed","Employed",0.000458295142071494,TRUE
"106815","Employed","Employed",0.000887836638058597,TRUE
"107663","Employed","Employed",0,TRUE
"107544","Retired","Retired",0.0438119292791918,TRUE
"107364","Employed","Employed",0.000458295142071494,TRUE
